,generation,num_pad_units,pad_strength,pad_starting_pos,curvature,scale,result,binary,vertical_result,horizontal_result
0,0.0,2.0,349.0,1.0,0.1242156862745098,1.091764705882353,2591544605.303357,527100890.0,85589.93497523488,30278.614022235335
1,0.0,2.0,400.0,-1.0,-0.10362745098039215,0.9019607843137255,4561321.928399488,147916538.0,1026.9339809952883,4441.689546565327
2,0.0,6.0,5.0,0.0,0.01990196078431372,1.1890196078431372,3588499.57072508,1312546822.0,3112.918210421605,1152.776696384536
3,0.0,2.0,221.0,0.0,-0.006176470588235283,1.0509803921568628,4730111.660608712,1307476106.0,2206.110768200488,2144.0952688277916
4,0.0,5.0,17.0,-1.0,0.018529411764705905,1.148235294117647,521643.07929360936,1110931981.0,845.5408345662789,616.9342247807425
5,0.0,2.0,323.0,1.0,0.006176470588235311,0.9223529411764706,475662577.0430653,4128324554.0,18134.415720520894,26229.826445679515
6,0.0,1.0,30.0,-1.0,-0.06656862745098038,1.0431372549019606,1817302.3618382236,3376311825.0,1096.3528957804963,1657.5888738310684
7,0.0,1.0,298.0,0.0,-0.10362745098039215,0.908235294117647,432515.84175169904,147920313.0,397.0382162677754,1089.3556943143135
8,0.0,2.0,285.0,-1.0,-0.16127450980392155,0.9160784313725491,1674039.161274405,472459954.0,871.86632989475,1920.0640096704865
9,0.0,6.0,43.0,-1.0,0.16813725490196074,1.0588235294117647,274681715.95557654,2481624606.0,32462.45232906511,8461.520810910564
10,0.0,4.0,361.0,0.0,-0.07068627450980391,0.9066666666666667,461814.2679321047,3375436260.0,514.0519157298685,898.3805989253148
11,0.0,5.0,30.0,0.0,-0.05970588235294118,0.8203921568627451,19474971.466826513,3511694613.0,3990.6904186015945,4880.100790592239
12,0.0,7.0,221.0,0.0,0.013039215686274502,0.9631372549019608,115933740.17337754,1243980175.0,12692.288995287678,9134.186923762985
13,0.0,1.0,310.0,-1.0,-0.14480392156862745,1.055686274509804,204766.60633955046,2488962753.0,234.8600918724198,871.86632989475
14,0.0,7.0,208.0,0.0,-0.05558823529411765,0.908235294117647,47243909.90293995,3512538503.0,6220.8190596250715,7594.483853350871
